,cumOOI_index,kepid,prob0,prob1
94,765,6766634,4.188265913935618e-05,0.9999581173408607
2162,8481,4074736,4.188265913935618e-05,0.9999581173408607
86,719,10713616,4.188265913935618e-05,0.9999581173408607
2160,8461,6436505,4.188265913935618e-05,0.9999581173408607
89,740,10794087,4.188265913935618e-05,0.9999581173408607
91,744,7287415,4.188265913935618e-05,0.9999581173408607
92,751,11599038,4.188265913935618e-05,0.9999581173408607
93,758,8630788,4.188265913935618e-05,0.9999581173408607
95,779,8678594,4.188265913935618e-05,0.9999581173408607
58,540,9605514,4.188265913935618e-05,0.9999581173408607
2126,8317,8096395,4.188265913935618e-05,0.9999581173408607
100,824,8631160,4.188265913935618e-05,0.9999581173408607
2085,8167,8283875,4.188265913935618e-05,0.9999581173408607
106,854,8935810,4.188265913935618e-05,0.9999581173408607
107,858,9427402,4.188265913935618e-05,0.9999581173408607
2062,8081,4939265,4.188265913935618e-05,0.9999581173408607
110,873,4466677,4.188265913935618e-05,0.9999581173408607
84,711,6441738,4.188265913935618e-05,0.9999581173408607
83,691,6607447,4.188265913935618e-05,0.9999581173408607
82,689,11075279,4.188265913935618e-05,0.9999581173408607
2170,8507,11182260,4.188265913935618e-05,0.9999581173408607
59,541,9605514,4.188265913935618e-05,0.9999581173408607
2210,8648,8873450,4.188265913935618e-05,0.9999581173408607
62,551,10141900,4.188265913935618e-05,0.9999581173408607
63,563,9772531,4.188265913935618e-05,0.9999581173408607
64,574,10118816,4.188265913935618e-05,0.9999581173408607
66,596,3247268,4.188265913935618e-05,0.9999581173408607
67,602,10354039,4.188265913935618e-05,0.9999581173408607
68,612,2164169,4.188265913935618e-05,0.9999581173408607
69,613,2574338,4.188265913935618e-05,0.9999581173408607
72,629,1026957,4.188265913935618e-05,0.9999581173408607
2196,8590,9674320,4.188265913935618e-05,0.9999581173408607
74,645,10337517,4.188265913935618e-05,0.9999581173408607
2188,8553,9166700,4.188265913935618e-05,0.9999581173408607
79,668,11030711,4.188265913935618e-05,0.9999581173408607
2172,8510,11288772,4.188265913935618e-05,0.9999581173408607
1652,6736,8429817,4.188265913935618e-05,0.9999581173408607
852,4018,6879171,4.188265913935618e-05,0.9999581173408607
298,1784,9661979,4.188265913935618e-05,0.9999581173408607
330,1891,4473226,4.188265913935618e-05,0.9999581173408607
287,1745,8591693,4.188265913935618e-05,0.9999581173408607
1324,5878,2715695,4.188265913935618e-05,0.9999581173408607
326,1881,2853780,4.188265913935618e-05,0.9999581173408607
286,1742,4857213,4.188265913935618e-05,0.9999581173408607
285,1739,11566256,4.188265913935618e-05,0.9999581173408607
327,1882,9472000,4.188265913935618e-05,0.9999581173408607
284,1736,5716932,4.188265913935618e-05,0.9999581173408607
283,1730,5601258,4.188265913935618e-05,0.9999581173408607
328,1885,12505076,4.188265913935618e-05,0.9999581173408607
282,1729,5730445,4.188265913935618e-05,0.9999581173408607
1415,6139,3355104,4.188265913935618e-05,0.9999581173408607
1322,5857,10005758,4.188265913935618e-05,0.9999581173408607
280,1727,3097926,4.188265913935618e-05,0.9999581173408607
322,1874,11718144,4.188265913935618e-05,0.9999581173408607
279,1725,4140813,4.188265913935618e-05,0.9999581173408607
1445,6225,5094412,4.188265913935618e-05,0.9999581173408607
277,1717,1872821,4.188265913935618e-05,0.9999581173408607
333,1900,7097965,4.188265913935618e-05,0.9999581173408607
334,1902,3967326,4.188265913935618e-05,0.9999581173408607
275,1707,8591173,4.188265913935618e-05,0.9999581173408607
1467,6310,9282853,4.188265913935618e-05,0.9999581173408607
272,1682,12017109,4.188265913935618e-05,0.9999581173408607
270,1673,8126558,4.188265913935618e-05,0.9999581173408607
269,1670,8261920,4.188265913935618e-05,0.9999581173408607
335,1905,5211199,4.188265913935618e-05,0.9999581173408607
1510,6411,7770901,4.188265913935618e-05,0.9999581173408607
1329,5891,10587105,4.188265913935618e-05,0.9999581173408607
1412,6130,7009548,4.188265913935618e-05,0.9999581173408607
336,1906,8804455,4.188265913935618e-05,0.9999581173408607
306,1810,9580992,4.188265913935618e-05,0.9999581173408607
1402,6108,3101178,4.188265913935618e-05,0.9999581173408607
297,1782,2161536,4.188265913935618e-05,0.9999581173408607
292,1768,8494542,4.188265913935618e-05,0.9999581173408607
232,1496,3239671,4.188265913935618e-05,0.9999581173408607
1386,6046,6879183,4.188265913935618e-05,0.9999581173408607
300,1794,12121570,4.188265913935618e-05,0.9999581173408607
301,1795,8410415,4.188265913935618e-05,0.9999581173408607
302,1796,7987866,4.188265913935618e-05,0.9999581173408607
291,1763,9405595,4.188265913935618e-05,0.9999581173408607
303,1797,9532710,4.188265913935618e-05,0.9999581173408607
304,1800,9086251,4.188265913935618e-05,0.9999581173408607
305,1809,4248120,4.188265913935618e-05,0.9999581173408607
307,1811,8321314,4.188265913935618e-05,0.9999581173408607
1331,5899,5374838,4.188265913935618e-05,0.9999581173408607
308,1812,6934986,4.188265913935618e-05,0.9999581173408607
310,1818,10798331,4.188265913935618e-05,0.9999581173408607
311,1829,5357545,4.188265913935618e-05,0.9999581173408607
312,1831,5342473,4.188265913935618e-05,0.9999581173408607
1351,5937,8231667,4.188265913935618e-05,0.9999581173408607
1338,5913,7742408,4.188265913935618e-05,0.9999581173408607
316,1853,10874215,4.188265913935618e-05,0.9999581173408607
290,1762,11462341,4.188265913935618e-05,0.9999581173408607
317,1856,3937519,4.188265913935618e-05,0.9999581173408607
289,1760,5385304,4.188265913935618e-05,0.9999581173408607
318,1859,9517393,4.188265913935618e-05,0.9999581173408607
1335,5906,6372194,4.188265913935618e-05,0.9999581173408607
266,1660,6383785,4.188265913935618e-05,0.9999581173408607
294,1776,12505654,4.188265913935618e-05,0.9999581173408607
1511,6417,8644545,4.188265913935618e-05,0.9999581173408607
252,1596,8578780,4.188265913935618e-05,0.9999581173408607
257,1622,8624520,4.188265913935618e-05,0.9999581173408607
350,1951,11030475,4.188265913935618e-05,0.9999581173408607
339,1918,9003401,4.188265913935618e-05,0.9999581173408607
1533,6458,9575728,4.188265913935618e-05,0.9999581173408607
1590,6597,9047416,4.188265913935618e-05,0.9999581173408607
340,1919,5978559,4.188265913935618e-05,0.9999581173408607
1316,5826,11518201,4.188265913935618e-05,0.9999581173408607
254,1604,3098810,4.188265913935618e-05,0.9999581173408607
1314,5810,6342333,4.188265913935618e-05,0.9999581173408607
253,1598,7761918,4.188265913935618e-05,0.9999581173408607
251,1592,2438513,4.188265913935618e-05,0.9999581173408607
1308,5756,9425139,4.188265913935618e-05,0.9999581173408607
349,1949,9006186,4.188265913935618e-05,0.9999581173408607
245,1565,9883311,4.188265913935618e-05,0.9999581173408607
343,1925,5705819,4.188265913935618e-05,0.9999581173408607
344,1935,7120108,4.188265913935618e-05,0.9999581173408607
249,1589,10656508,4.188265913935618e-05,0.9999581173408607
345,1938,11192235,4.188265913935618e-05,0.9999581173408607
1578,6567,9011877,4.188265913935618e-05,0.9999581173408607
1312,5801,9084778,4.188265913935618e-05,0.9999581173408607
347,1943,8505920,4.188265913935618e-05,0.9999581173408607
1309,5761,7810483,4.188265913935618e-05,0.9999581173408607
258,1628,4851530,4.188265913935618e-05,0.9999581173408607
246,1567,4242147,4.188265913935618e-05,0.9999581173408607
239,1524,11126381,4.188265913935618e-05,0.9999581173408607
352,1953,11030475,4.188265913935618e-05,0.9999581173408607
1519,6430,10552151,4.188265913935618e-05,0.9999581173408607
338,1913,5005121,4.188265913935618e-05,0.9999581173408607
262,1649,11074178,4.188265913935618e-05,0.9999581173408607
237,1517,10158418,4.188265913935618e-05,0.9999581173408607
1512,6418,8644911,4.188265913935618e-05,0.9999581173408607
238,1521,3648437,4.188265913935618e-05,0.9999581173408607
235,1509,5770074,4.188265913935618e-05,0.9999581173408607
353,1956,5534941,4.188265913935618e-05,0.9999581173408607
236,1516,10005758,4.188265913935618e-05,0.9999581173408607
261,1642,5124667,4.188265913935618e-05,0.9999581173408607
260,1632,6300348,4.188265913935618e-05,0.9999581173408607
240,1525,4149450,4.188265913935618e-05,0.9999581173408607
1318,5844,6974658,4.188265913935618e-05,0.9999581173408607
241,1534,2449431,4.188265913935618e-05,0.9999581173408607
1628,6684,9147012,4.188265913935618e-05,0.9999581173408607
1644,6726,7377343,4.188265913935618e-05,0.9999581173408607
2348,9258,7202957,6.62729030417952e-05,0.9999337270969583
738,3616,5881120,7.366198771019484e-05,0.9999263380122899
154,1147,11177543,7.366198771019484e-05,0.9999263380122899
1107,4675,9969287,7.366198771019484e-05,0.9999263380122899
585,2798,4770174,7.366198771019484e-05,0.9999263380122899
332,1897,6062929,7.366198771019484e-05,0.9999263380122899
791,3829,3550372,7.366198771019484e-05,0.9999263380122899
888,4132,10257229,0.0001317270275232997,0.9998682729724766
129,1009,9836959,0.0001317270275232997,0.9998682729724766
482,2417,4385148,0.0001317270275232997,0.9998682729724766
479,2400,8760040,0.00022474285225867886,0.9997752571477413
2312,9131,5775129,0.000327596944853642,0.9996724030551463
331,1893,2854181,0.0003568873189716023,0.9996431126810283
445,2272,9832208,0.0003732552081589641,0.9996267447918409
1057,4539,8331612,0.0003732552081589641,0.9996267447918409
175,1239,9872292,0.0004966601722871893,0.9995033398277127
768,3750,9086154,0.0004966601722871893,0.9995033398277127
361,1979,6198182,0.0005400204617464323,0.9994599795382536
1965,7572,6057750,0.0005400204617464323,0.9994599795382536
926,4221,9002538,0.0005400204617464323,0.9994599795382536
1807,6989,11081504,0.0005400204617464323,0.9994599795382536
899,4158,9002538,0.0005400204617464323,0.9994599795382536
793,3840,4548011,0.0005400204617464323,0.9994599795382536
566,2726,9288237,0.0005400204617464323,0.9994599795382536
276,1714,9654875,0.0005400204617464323,0.9994599795382536
2152,8419,10586619,0.0006609302781869753,0.999339069721813
381,2039,8838950,0.0007052369612981341,0.9992947630387017
812,3912,9702006,0.0007052369612981341,0.9992947630387017
940,4248,11350118,0.0007085493258060227,0.9992914506741939
800,3864,7661893,0.0007085493258060227,0.9992914506741939
296,1780,7449554,0.0007085493258060227,0.9992914506741939
1476,6334,9304976,0.0007085493258060227,0.9992914506741939
463,2335,12602314,0.0007085493258060227,0.9992914506741939
396,2094,8547429,0.0007085493258060227,0.9992914506741939
501,2483,7659389,0.0007085493258060227,0.9992914506741939
752,3664,7449554,0.0007085493258060227,0.9992914506741939
642,3013,10513530,0.0007085493258060227,0.9992914506741939
416,2175,3002478,0.0007085493258060227,0.9992914506741939
1041,4489,6786224,0.0010418826591393556,0.9989581173408607
2189,8562,9640123,0.0010418826591393556,0.9989581173408607
1045,4499,11905409,0.0010418826591393553,0.9989581173408607
2084,8165,8256882,0.0010418826591393553,0.9989581173408607
2220,8684,10118266,0.0010418826591393553,0.9989581173408607
897,4154,5954001,0.0010418826591393553,0.9989581173408607
1286,5587,11246161,0.0010418826591393556,0.9989581173408607
910,4183,8355131,0.0010418826591393553,0.9989581173408607
1020,4450,6665860,0.0010418826591393553,0.9989581173408607
925,4219,9947653,0.0010418826591393556,0.9989581173408607
713,3454,4832837,0.0010418826591393553,0.9989581173408607
932,4228,8493354,0.0010418826591393553,0.9989581173408607
883,4119,9457948,0.0010418826591393553,0.9989581173408607
875,4098,9773980,0.0010418826591393553,0.9989581173408607
1650,6734,8396288,0.0010418826591393556,0.9989581173408607
1587,6594,9026007,0.0010418826591393556,0.9989581173408607
618,2915,12256520,0.0010418826591393553,0.9989581173408607
1138,4763,4645174,0.0010418826591393553,0.9989581173408607
1672,6778,11520114,0.0010418826591393553,0.9989581173408607
1814,7014,9655711,0.0010418826591393556,0.9989581173408607
623,2934,7106173,0.0010418826591393553,0.9989581173408607
622,2933,6677841,0.0010418826591393553,0.9989581173408607
1976,7625,5171707,0.0010418826591393553,0.9989581173408607
1526,6441,7836096,0.0010418826591393556,0.9989581173408607
1547,6492,10658177,0.0010418826591393553,0.9989581173408607
1904,7286,2019477,0.0010418826591393553,0.9989581173408607
1085,4614,9581589,0.0010418826591393556,0.9989581173408607
1080,4598,11853130,0.00110660965816866,0.9988933903418312
745,3646,4458082,0.001184739801996498,0.9988152601980036
1785,6930,4472818,0.001184739801996498,0.9988152601980036
392,2087,10387742,0.0012066871284130984,0.9987933128715869
408,2149,5942949,0.001253181911417624,0.9987468180885823
378,2031,8247770,0.0013976707815010966,0.9986023292184991
1334,5904,6368905,0.0013976707815010966,0.9986023292184991
389,2070,11771430,0.0014169080529764795,0.9985830919470235
1088,4620,8620402,0.0015275137857281465,0.9984724862142719
952,4276,8806985,0.0015400204617464317,0.9984599795382536
2321,9170,7463685,0.0016408751024642927,0.9983591248975358
2004,7816,9658089,0.0016408751024642927,0.9983591248975358
569,2746,5551672,0.0017075698938765415,0.9982924301061236
2390,9434,11872364,0.0017085493258060219,0.9982914506741939
1168,4896,9967009,0.0017085493258060219,0.9982914506741939
1042,4492,11072016,0.0017085493258060219,0.9982914506741939
1821,7030,4742420,0.0017085493258060219,0.9982914506741939
971,4319,12265786,0.0017085493258060219,0.9982914506741939
1072,4577,2853029,0.0017085493258060219,0.9982914506741939
1011,4428,4919550,0.0019923207135693834,0.9980076792864305
544,2657,8709688,0.0019923207135693834,0.9980076792864305
1004,4413,3223433,0.0019923207135693834,0.9980076792864305
923,4215,11655826,0.002018073135329832,0.99798192686467
973,4321,11337012,0.002018073135329832,0.99798192686467
856,4031,5096053,0.002018073135329832,0.99798192686467
922,4214,9893468,0.002041882659139356,0.9979581173408607
1979,7640,7902204,0.002041882659139356,0.9979581173408607
2197,8597,7100673,0.002041882659139356,0.9979581173408607
960,4292,9031703,0.002041882659139356,0.9979581173408607
52,466,6359320,0.002041882659139356,0.9979581173408607
1081,4600,9345933,0.002041882659139356,0.9979581173408607
758,3690,9071593,0.0020737684406098643,0.99792623155939
886,4129,6369131,0.002105236961298134,0.9978947630387018
2418,9538,8780959,0.0021723315917224306,0.9978276684082775
425,2206,9635606,0.0021723315917224306,0.9978276684082775
1052,4512,2860656,0.0021847398019964985,0.9978152601980036
924,4216,1721157,0.0022410646173078165,0.9977589353826921
1881,7238,7375348,0.002261090613917885,0.9977389093860822
271,1679,6119141,0.00239675250785555,0.9976032474921447
2033,7950,4860678,0.0024053030430620194,0.9975946969569378
75,647,10351231,0.0024053030430620194,0.9975946969569378
1880,7233,7289317,0.0025004338255018425,0.997499566174498
1214,5039,9474756,0.0026654205892047717,0.9973345794107951
1562,6528,8007174,0.002990437583864067,0.9970095624161357
892,4138,10663738,0.0029923207135693843,0.9970076792864305
1026,4462,6131130,0.0029923207135693843,0.9970076792864305
1079,4595,2986833,0.0029923207135693843,0.9970076792864305
1172,4916,3561464,0.003018073135329833,0.99698192686467
987,4347,11357664,0.0030321712604865878,0.9969678287395134
779,3780,9509343,0.0032413451038132866,0.9967586548961866
907,4176,9457728,0.003340020461746432,0.9966599795382535
417,2179,8631751,0.003372362263953111,0.996627637736047
2151,8415,6423922,0.0033732805375986576,0.9966267194624016
997,4397,7583650,0.0034053030430620202,0.9965946969569378
493,2448,9898447,0.0034186561461320626,0.9965813438538681
787,3811,9836563,0.003490458516176461,0.9965095414838234
2114,8269,4735826,0.003490458516176461,0.9965095414838234
423,2203,5042210,0.0035934781012856593,0.9964065218987145
762,3731,9700449,0.003689130275198703,0.9963108697248013
650,3083,7017274,0.003820064489685579,0.9961799355103143
986,4346,6197344,0.0040288990545601,0.9959711009454398
1779,6915,2019477,0.004039466287467584,0.9959605337125323
1302,5681,4173026,0.004082128384918196,0.9959178716150817
1970,7596,8540376,0.004082128384918196,0.9959178716150817
1110,4681,11970050,0.004082128384918196,0.9959178716150817
2117,8281,4862625,0.004105103128887311,0.9958948968711125
13,165,6867155,0.0043958934783682345,0.9956041065216318
1017,4445,10221505,0.004407659875109387,0.9955923401248905
189,1283,5475431,0.00475616837342507,0.9952438316265749
739,3618,4548098,0.004939271242061054,0.9950607287579388
1151,4808,5384713,0.004939271242061054,0.9950607287579388
685,3317,10221013,0.005041882659139357,0.9949581173408607
1106,4673,9459162,0.005082128384918196,0.9949178716150817
837,3984,8741470,0.005082128384918196,0.9949178716150817
992,4365,5352640,0.005225761383240866,0.9947742386167591
1691,6800,11803074,0.005356908924224473,0.9946430910757754
2256,8803,7335514,0.005437409044668129,0.9945625909553317
2180,8535,7217088,0.005580606885453423,0.9944193931145465
2139,8356,8973285,0.005580606885453423,0.9944193931145465
1159,4857,10290666,0.005580606885453423,0.9944193931145465
1962,7556,2422820,0.0056123862140242614,0.9943876137859757
929,4224,6264750,0.0056123862140242614,0.9943876137859757
405,2142,6516185,0.00575616837342507,0.9942438316265749
1997,7762,9651602,0.005936576104401118,0.9940634238955988
1679,6786,11601425,0.005939271242061054,0.9940607287579388
1999,7784,8297017,0.005939271242061054,0.9940607287579388
2208,8641,8227464,0.006078744688060499,0.9939212553119394
1978,7634,6956176,0.006245215633240344,0.9937547843667595
224,1457,3248501,0.006245215633240344,0.9937547843667595
746,3648,11967788,0.006245215633240344,0.9937547843667595
1862,7176,7825899,0.006329903772327355,0.9936700962276729
1791,6950,5956656,0.006580606885453425,0.9934193931145465
1630,6686,9157030,0.006580606885453425,0.9934193931145465
1093,4632,8811490,0.006580606885453425,0.9934193931145465
1238,5166,9973109,0.006580606885453425,0.9934193931145465
2202,8619,11456256,0.006580606885453425,0.9934193931145465
1777,6911,6527078,0.006723464028310567,0.9932765359716893
736,3607,10875007,0.006747081501967492,0.9932529184980323
143,1105,9017682,0.006911676145120885,0.9930883238548792
764,3736,1718958,0.007102358490383201,0.9928976415096169
1082,4604,9021075,0.0071573975388472735,0.9928426024611525
2088,8181,11068630,0.007247273552120091,0.9927527264478799
778,3773,7918478,0.007615699025084794,0.9923843009749153
1256,5302,9489524,0.0076737870618117715,0.9923262129381881
1251,5254,9489524,0.007769025157049868,0.9922309748429501
881,4116,6153407,0.007801336891202601,0.9921986631087976
885,4127,8098212,0.007816644204668915,0.992183355795331
803,3874,11124436,0.007831605866939415,0.9921683941330607
1929,7394,3972432,0.007874120197412288,0.9921258798025875
977,4328,9947389,0.007877626201714644,0.9921223737982855
1407,6120,5946568,0.007911882299907011,0.992088117700093
1139,4767,6124137,0.008003893286751298,0.9919961067132487
2039,7995,10815677,0.008357165797405542,0.9916428342025944
1380,6032,4478142,0.008472841882227652,0.9915271581177724
917,4200,8443527,0.008472841882227652,0.9915271581177724
309,1813,4049901,0.008802408994166977,0.9911975910058333
773,3764,5308537,0.00886798684507815,0.991132013154922
2211,8651,3849187,0.008990289065903623,0.9910097109340964
1306,5719,7679812,0.009298272533606081,0.9907017274663941
849,4011,6359926,0.00976887380338428,0.9902311261966157
658,3147,6779260,0.009970979684834728,0.9900290203151654
1140,4776,11657614,0.01013950854889432,0.9898604914511059
1255,5297,6891124,0.010477995468375127,0.9895220045316248
209,1377,8804845,0.010541183084302366,0.9894588169156977
40,372,9032900,0.010896052763895707,0.9891039472361041
1873,7212,8168187,0.012190156351371724,0.9878098436486283
1145,4798,6543893,0.012940445528511134,0.9870595544714889
760,3698,3129238,0.012940445528511134,0.9870595544714889
847,4006,7901016,0.013738980976270358,0.9862610190237299
1228,5086,6058816,0.013828311092014186,0.9861716889079858
621,2927,10000941,0.01393943797183607,0.9860605620281638
2385,9387,12554485,0.013940445528511133,0.9860595544714889
1129,4737,10584140,0.013940445528511133,0.9860595544714889
140,1085,6543893,0.014028800069631465,0.9859711999303686
1240,5178,10363115,0.014135576384976182,0.9858644236150239
366,1996,9574179,0.01528533849580065,0.9847146615041995
429,2214,9712350,0.015329081011959374,0.9846709189880406
2137,8344,5184911,0.0156393830457299,0.9843606169542701
1103,4664,8280511,0.015760804638812933,0.9842391953611873
1869,7203,7663405,0.016162471217701025,0.9838375287822991
933,4229,4545570,0.016508923720666854,0.9834910762793334
1851,7139,9839821,0.016593883149553408,0.9834061168504467
673,3255,7906892,0.01672215203955854,0.9832778479604416
694,3348,12116489,0.016812195092246827,0.9831878049077531
1157,4843,7047922,0.016980691254289974,0.9830193087457099
1254,5295,8257205,0.0171557749080591,0.9828442250919412
2356,9273,11392362,0.017372149573126675,0.9826278504268734
1030,4468,8626325,0.01741224865791603,0.9825877513420842
678,3284,11135694,0.01754634608591745,0.9824536539140826
1127,4731,7098255,0.017667409126290966,0.9823325908737092
1071,4576,4366323,0.01768326040307807,0.9823167395969221
220,1440,5080636,0.01777858302782641,0.9822214169721737
1115,4695,11401253,0.017837834111432825,0.9821621658885671
1876,7222,7835312,0.017980691254289968,0.9820193087457099
1450,6241,11360805,0.018277614711230725,0.9817223852887698
2224,8702,6551106,0.01890548290646001,0.9810945170935399
1,37,11138155,0.01892462419246713,0.9810753758075329
2073,8123,11019739,0.01920507480868922,0.9807949251913106
920,4208,10907132,0.01920507480868922,0.9807949251913106
893,4139,7891294,0.01920507480868922,0.9807949251913106
2416,9530,10028127,0.01920507480868922,0.9807949251913106
462,2333,6697605,0.019687888707525615,0.9803121112924744
2317,9153,8167504,0.0197248815751238,0.9802751184248761
539,2639,12072872,0.019897454926640017,0.98010254507336
974,4322,8359569,0.02020507480868922,0.9797949251913106
2306,9079,6664842,0.02050173388964921,0.9794982661103507
1593,6605,9910043,0.02050255788014857,0.9794974421198512
2242,8762,4918303,0.02053840814202255,0.9794615918579773
1325,5882,12352520,0.020544893954373228,0.9794551060456268
2105,8230,9203154,0.020868862417396612,0.9791311375826032
2425,9558,10128825,0.020871741475355882,0.979128258524644
1018,4448,11658036,0.02091936052297493,0.9790806394770248
2280,8943,2299738,0.02091936052297493,0.9790806394770248
640,3000,7303287,0.02091936052297493,0.9790806394770248
1100,4654,7287677,0.021181265284879694,0.9788187347151202
2215,8663,6187508,0.021204085199584815,0.978795914800415
2413,9512,9159288,0.02134793195154636,0.9786520680484535
2391,9435,10397751,0.02191936052297493,0.9780806394770248
656,3131,5544450,0.02191936052297493,0.9780806394770248
1839,7090,4736569,0.021934525674377467,0.9780654743256225
2327,9181,10862759,0.022436847387089613,0.9775631526129104
754,3670,5688683,0.022519360522974933,0.977480639477025
649,3077,8212002,0.022595523995269512,0.977404476004731
574,2764,8695311,0.022667712143460188,0.9773322878565398
1924,7379,8555967,0.02316739530411443,0.9768326046958854
2358,9282,6356506,0.023245320534468056,0.9767546794655318
1538,6466,7888863,0.023358822239712064,0.9766411777602879
2383,9383,7300182,0.02351254993444779,0.9764874500655522
894,4140,9413156,0.023632675297390018,0.9763673247026101
2015,7877,9811915,0.023771339891783802,0.9762286601082162
2181,8540,11602794,0.024391009585747223,0.9756089904142526
854,4028,9896018,0.02453329999317106,0.9754667000068293
1193,4982,6025124,0.02471978111887406,0.9752802188811259
1716,6831,12349560,0.024931807189192266,0.9750681928108077
2110,8247,9883606,0.025102463391610912,0.974897536608389
2100,8217,6665064,0.025102463391610912,0.974897536608389
938,4241,6717252,0.025155724159338564,0.9748442758406614
2334,9210,12602999,0.025155724159338564,0.9748442758406614
1102,4660,6691169,0.025155724159338564,0.9748442758406614
682,3304,6879865,0.0252964856643286,0.9747035143356715
368,1998,11391755,0.025649884653368114,0.9743501153466321
1246,5210,7017372,0.02579077678986973,0.9742092232101303
2226,8710,12266636,0.025819511768045963,0.9741804882319539
2169,8504,6947623,0.025822390826005234,0.9741776091739948
1438,6205,5027859,0.025822390826005234,0.9741776091739948
1486,6353,7672215,0.026816749105896626,0.9731832508941032
1040,4488,2976017,0.027201880124132362,0.9727981198758674
1827,7045,5769810,0.027331234608314516,0.9726687653916852
2346,9249,6451368,0.02763603403177751,0.9723639659682224
2071,8112,9943009,0.02768247875892938,0.9723175212410707
2046,8009,6867555,0.027811858762901737,0.9721881412370983
689,3331,7906882,0.0288626382617312,0.9711373617382688
683,3308,3758499,0.02957891557682123,0.9704210844231792
528,2592,5613821,0.029920882579946826,0.970079117420053
1005,4414,8803757,0.030675436325351694,0.9693245636746481
497,2459,8873090,0.03070162990279942,0.9692983700972008
948,4265,8752940,0.030782903042114364,0.9692170969578857
433,2237,4665571,0.030830730533869276,0.969169269466131
1069,4566,6358937,0.03116819955506609,0.9688318004449343
321,1870,11520459,0.031573403558079964,0.9684265964419201
994,4380,4587135,0.03165529897973604,0.9683447010202643
211,1388,3629967,0.03248402162473451,0.9675159783752658
437,2249,4484336,0.03257416533270399,0.9674258346672961
22,230,8018547,0.03285279609043031,0.9671472039095691
637,2990,10395543,0.03285279609043031,0.9671472039095691
1384,6043,6805414,0.03285279609043031,0.9671472039095691
1387,6058,4566848,0.03285279609043031,0.9671472039095691
1887,7250,6436029,0.03285279609043031,0.9671472039095691
70,618,3329204,0.03285279609043031,0.9671472039095691
725,3558,4478168,0.03285279609043031,0.9671472039095691
728,3576,7256914,0.033091483278933055,0.9669085167210669
1235,5146,11547869,0.03402324592447301,0.965976754075527
1250,5235,5008245,0.034233809124805656,0.9657661908751941
958,4290,4141593,0.034729132148918755,0.9652708678510814
2417,9536,12885212,0.03473514903160677,0.9652648509683927
274,1693,8613535,0.03481257478101727,0.9651874252189828
198,1320,7984047,0.03498324502301338,0.965016754976986
602,2860,9230021,0.035181568971424486,0.9648184310285756
554,2697,2446113,0.03526389759646048,0.9647361024035399
76,661,7102227,0.035682320219770004,0.9643176797802302
1452,6243,3758499,0.036686262089034805,0.9633137379109649
2001,7792,6345758,0.036686262089034805,0.9633137379109649
1435,6193,6067545,0.03734072285771635,0.962659277142284
814,3917,3660581,0.037686262089034805,0.9623137379109649
858,4036,5531694,0.03918160058678546,0.9608183994132142
822,3936,11718389,0.03920909829276233,0.9607909017072381
133,1040,8046659,0.039748632060217566,0.9602513679397816
859,4039,7107802,0.04124797922727119,0.9587520207727291
1834,7070,8332521,0.042061638635434904,0.9579383613645651
1262,5373,8827930,0.0424807164188302,0.9575192835811696
1950,7503,2161949,0.04294450319966166,0.9570554968003385
653,3095,9872283,0.043250317338623175,0.9567496826613766
2365,9319,8608544,0.04349494345365007,0.9565050565463504
401,2109,3861595,0.04414907404816698,0.9558509259518329
788,3812,1724719,0.04445961607980855,0.9555403839201917
1087,4619,8280511,0.04458285990669074,0.9554171400933094
2036,7982,8155654,0.045030160099582446,0.9549698399004177
2000,7791,6307000,0.046626310572246504,0.9533736894277536
2279,8941,12600735,0.04716520746239816,0.9528347925376021
2198,8598,3765917,0.04739502839120097,0.9526049716087994
2285,8980,2834805,0.047603063509401376,0.9523969364905983
2377,9359,11714107,0.047603063509401376,0.9523969364905983
2035,7966,5456979,0.047603063509401376,0.9523969364905983
1000,4406,6276791,0.047603063509401376,0.9523969364905983
1935,7440,11286311,0.047603063509401376,0.9523969364905983
2347,9257,7841925,0.047603063509401376,0.9523969364905983
836,3979,7119481,0.047603063509401376,0.9523969364905983
2265,8869,5003670,0.047603063509401376,0.9523969364905983
1358,5957,6511182,0.048342412754355524,0.9516575872456444
1837,7083,5629353,0.04848092106956267,0.9515190789304367
1506,6404,10525077,0.048547389610589665,0.9514526103894105
2190,8567,3230805,0.04860306350940137,0.9513969364905983
1215,5051,5308663,0.04860306350940137,0.9513969364905983
2400,9480,9873004,0.04860306350940137,0.9513969364905983
1898,7274,7983117,0.04893547856908916,0.9510645214309106
1253,5264,12301181,0.04910120131200845,0.9508987986879912
1130,4738,8233326,0.04910120131200845,0.9508987986879912
976,4325,4857058,0.04917868974482382,0.9508213102551765
807,3889,4773392,0.04925199471294503,0.9507480052870548
193,1295,7512982,0.04926973017606804,0.9507302698239317
1122,4714,5651846,0.04926973017606804,0.9507302698239317
2257,8804,11773625,0.04926973017606804,0.9507302698239317
2106,8233,9221627,0.04926973017606804,0.9507302698239317
2337,9214,12120307,0.0499070315475836,0.9500929684524169
1305,5716,9904006,0.04992654461656791,0.9500734553834324
851,4015,3103473,0.05011422334275675,0.9498857766572433
1806,6988,5177859,0.05043550501652355,0.9495644949834768
1642,6723,10090854,0.050579253985591856,0.9494207460144077
2378,9364,11904835,0.05066406083149753,0.9493359391685021
