,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,ENC_LS,ENC_LS+MCMC,ENC_MCMC,ENC_none
3772,0.0,0.0,0.0,0.0,3.05772668,2454966.067,0.0,0.006999999999999999,1.819,311.0,0.015465000000000001,4.49758,1.23,0.037000000000000005,89.97,878.0,141.1,13.05,0.0604,0.696,3.5246910000000002,11.307347,13.7,422.0,1.0,1.11111e+30,0.2507,4483.0,4.57,0.26,0.731,0.723,298.98502,40.203709,15.745,16.873,15.73,15.262,14.949000000000002,13.785,13.161,13.039000000000001,0.001,19.932335000000002,40.20374,0.05,0.09,0.00047000000000000004,-0.00037,0.2,0.33,0.38,0.42,-0.18,0.46,0.0,1.0,0.0,0.0
3773,0.0,0.0,0.0,0.0,9.9092109,2454966.0919999997,0.0,0.755,2.552,942.0,0.030624000000000002,1.7397799999999999,2.35,0.0828,87.92,693.0,54.54,20.82,0.2665,0.39799999999999996,3.4299002,14.159967000000002,6.4,115.0,1.0,1.11111e+28,0.0018,5396.0,4.632,-0.48,0.7020000000000001,0.784,299.66617,43.619469,15.96,16.623,15.927,15.675999999999998,15.520999999999999,14.497,14.117,13.993,0.264,19.977759,43.61915,0.56,-1.14,-0.00011999999999999999,0.00053,0.13,-0.05,0.14,0.22,-0.28,0.36,0.0,1.0,0.0,0.0
3780,0.0,0.0,0.0,0.0,6.39269778,2454968.61,0.0,0.011000000000000001,2.138,174.0,0.011795,5.71617,1.21,0.0638,89.97,890.0,148.31,23.11,0.18600000000000003,0.5256,3.4487940999999998,9.810186999999999,11.3,209.0,1.0,1.11111e+31,0.9769,5248.0,4.416,0.16,0.943,0.8440000000000001,282.76062,46.177841,14.93,15.545,14.852,14.665999999999999,14.54,13.574000000000002,13.151,13.083,0.0,18.850770999999998,46.17673,2.3,-4.0,-0.00043,0.0006799999999999999,-0.26,-0.15,0.3,-0.31,-0.29,0.42,0.0,1.0,0.0,0.0
3784,0.0,0.0,0.0,0.0,7.87845756,2454971.586,0.0,0.562,3.912,44.1,0.00628,0.64847,0.78,0.0751,87.49,989.0,226.11,12.86,0.2676,0.3928,3.0563416,8.068526,10.5,163.0,3.0,1.11111e+31,0.8107,5767.0,4.287,-0.14,1.135,0.91,288.66077,43.36808,13.455,13.790999999999999,13.421,13.311,13.31,12.414000000000001,12.151,12.120999999999999,0.039,19.244116,43.36831,2.6,0.8,-0.00011100000000000001,-2.2e-05,0.28,0.55,0.62,0.31,0.87,0.93,0.0,1.0,0.0,0.0
3795,0.0,0.0,0.0,0.0,27.9040511,2454987.943,0.0,0.8540000000000001,5.346,300.0,0.018050999999999998,0.26245,2.19,0.1891,87.79,677.0,49.53,22.1,0.3029,0.3239,3.5856633,9.239130000000001,12.8,36.0,4.0,1.11111e+28,0.0459,6325.0,4.409,-0.04,1.112,1.157,294.33847000000003,50.33654,15.212,15.610999999999999,15.145,15.040999999999999,14.952,14.155999999999999,13.850999999999999,13.819,0.348,19.622595999999998,50.33667,1.1,0.5,-0.00035,-0.0002,-0.12,0.26,0.29,-0.13,0.24,0.28,0.0,1.0,0.0,0.0
3802,0.0,0.0,0.0,0.0,0.644322147,2454964.955,0.0,1.3275,0.893,1080.0,0.365023,0.48921000000000003,24.39,0.0124,53.29,1592.0,1516.94,2.206,0.3128,0.3481,8.4130130173171,34.65225087046215,79.6,253.83951367016823,2.309830304198054,8.60661745954733e+30,0.4738036212932796,5136.0,4.648,-1.04,0.612,0.608,287.75916,40.65704,14.999,15.665,14.982999999999999,14.714,14.562000000000001,13.527000000000001,13.048,12.909,0.19787170429611456,19.213870798665184,40.648485810990444,0.16699929950171732,-0.32636832755280526,-0.0002305699850098457,0.0002266567008124118,0.10927923172278792,0.04012343242272869,0.6913062203616057,0.0876110865677032,0.04334014935120072,0.7026944790435706,0.0,0.0,1.0,0.0
3804,0.0,0.0,0.0,0.0,17.8075656,2454979.883,0.0,0.474,1.643,1510.0,0.03662,26.56155,3.92,0.1331,89.64,742.0,71.56,76.4,0.3058,0.3071,5.094228,10.359108,11.8,9.0,1.0,1.1e+30,0.8140000000000001,6194.0,4.45,-0.32,0.981,0.988,294.42126,39.628471000000005,15.574000000000002,16.064,15.550999999999998,15.364,15.293,14.362,14.035,14.005,0.019,19.628110999999997,39.62828,1.09,-0.69,-0.0012,0.0019,0.15,-1.2,1.2,0.66,-0.9,1.1,0.0,1.0,0.0,0.0
3807,0.0,0.0,0.0,0.0,333.03842000000003,2455053.924,0.0,0.2184,5.9479999999999995,1260.0,0.032327999999999996,13.713460000000001,3.19,0.9462,89.95,247.0,0.89,432.0,0.2617,0.4059,7.448320212315893,23.90632944652433,7.0,365.8205597391176,1.151951159756008,6.351405232763662e+30,0.5594437657090937,5743.0,4.534,0.07,0.903,1.018,293.01489,38.012402,15.954,16.535999999999998,15.894,15.705,15.620999999999999,14.645,14.261,14.23,0.3281783351513276,19.517174717660343,38.04507110165077,0.13914209349353007,1.238608926980152,-0.0003037852446765897,0.0003085681082336217,1.7531839430704057,-0.6926517997690872,3.058054788872664,0.30770031255106944,-0.022920570542726323,1.498762400709793,0.0,0.0,1.0,0.0
3808,0.0,0.0,0.0,0.0,3.75030469,2454967.806,0.0,0.77,3.2460000000000004,35.5,0.005966,0.25911,0.87,0.0475,82.34,1374.0,842.07,5.78,0.2678,0.3958,3.1012833,8.375664,10.3,255.0,2.0,1.11101e+31,0.3726,5866.0,4.191,0.0,1.339,1.016,285.87579,41.332432,13.312999999999999,13.728,13.264000000000001,13.135,13.079,12.222000000000001,11.972999999999999,11.902999999999999,0.018000000000000002,19.058438,41.33275,2.2,1.1,-8.1e-05,-4.1e-05,-0.6,-1.5,1.6,-0.76,-1.6,1.7,0.0,1.0,0.0,0.0
3809,0.0,0.0,0.0,0.0,0.259819659,2454964.851,0.0,0.972,0.6513,232.0,0.021215,0.73023,1.22,0.0065,45.08,1559.0,1410.9,1.376,0.2589,0.4639,4.4878383,10.696639,24.1,2180.0,1.0,1.11111e+28,1.0,3939.0,4.736000000000001,-0.2,0.526,0.55,281.11646,43.28244,15.174000000000001,16.499000000000002,15.164000000000001,14.607000000000001,14.288,13.044,12.417,12.272,0.006999999999999999,18.741034,43.28236,-2.47,-0.28,-2e-05,0.00015900000000000002,2.8,-0.94,3.0,-1.1,0.55,1.2,0.0,1.0,0.0,0.0
3811,0.0,0.0,0.0,0.0,4.72693131,2454968.293,0.0,0.065,4.0360000000000005,26.2,0.004665,0.61506,0.61,0.0569,89.58,1203.0,495.58,8.99,0.2844,0.3661,3.9745345000000003,9.84615,11.5,283.0,1.0,1.11111e+31,0.5477,5950.0,4.323,0.14,1.196,1.1,294.12487999999996,46.67289,12.788,13.152999999999999,12.741,12.632,12.6,11.729000000000001,11.453,11.409,0.039,19.608342,46.67208,0.58,-2.9,-1.3000000000000001e-05,5.6999999999999996e-05,-0.3,0.03,0.3,-0.2,0.33,0.39,0.0,1.0,0.0,0.0
3812,0.0,0.0,0.0,0.0,10.0989634,2454965.335,0.0,0.529,6.428,57.0,0.007123,0.20339000000000002,1.03,0.0948,87.06,1016.0,251.36,10.31,0.305,0.3201,2.6413279999999997,8.89148,8.9,122.0,2.0,1.11111e+31,0.772,6174.0,4.244,0.02,1.318,1.109,292.20471000000003,37.221218,13.96,14.382,13.91,13.779000000000002,13.707,12.888,12.604000000000001,12.59,0.213,19.480344,37.22112,1.3,-0.3,-0.00011999999999999999,-0.0001,0.5,-0.8,1.0,0.5,-0.8,1.0,0.0,1.0,0.0,0.0
3821,0.0,0.0,0.0,0.0,13.12297275,2454969.089,0.0,0.885,2.234,43.7,0.0070739999999999996,1.1098,1.29,0.1149,87.65,1030.0,266.05,21.6,0.305,0.3201,2.941231,10.127232000000001,12.9,104.0,1.0,1.11111e+31,0.7323,6134.0,4.065,0.02,1.665,1.173,290.45831,48.661369,11.265,11.57,11.216,11.134,11.139000000000001,10.314,10.115,10.044,0.03,19.363856,48.661120000000004,-1.1,-0.88,3.6e-05,3.4e-05,-1.07,0.19,1.09,-1.18,-0.22,1.2,0.0,1.0,0.0,0.0
3826,0.0,0.0,0.0,0.0,22.7909233,2454967.433,0.0,0.871,9.565,53.6,0.0077150000000000005,0.02908,1.38,0.1711,84.61,862.0,130.75,9.28,0.305,0.3201,3.8422324999999997,9.349499,19.4,62.0,1.0,1.11111e+31,0.9352,6311.0,4.1160000000000005,0.02,1.642,1.286,293.50702,50.450119,11.638,11.931,11.583,11.513,11.5,10.661,10.452,10.405999999999999,0.0,19.567104999999998,50.44908,-1.0,-3.75,4.4e-05,0.00014199999999999998,-0.44,1.2,1.3,-0.38,1.1,1.2,0.0,1.0,0.0,0.0
3829,0.0,0.0,0.0,0.0,0.681180633,2454964.635,0.0,0.31,0.8844,156.0,0.011434999999999999,7.55313,2.97,0.0146,86.88,2782.0,14116.16,5.7,0.1747,0.5405,3.7968626000000003,11.302472999999999,16.6,1962.0,1.0,1.11111e+31,0.9991,4939.0,3.635,-0.18,2.377,0.889,292.90771,38.68309,15.069,15.804,15.032,14.754000000000001,14.544,13.505,13.027999999999999,12.97,0.0,19.527163,38.682559999999995,-0.7,-1.9,0.00013000000000000002,0.00028,0.73,-0.41,0.84,1.0,-0.06,1.0,0.0,1.0,0.0,0.0
3834,0.0,0.0,0.0,0.0,369.13236,2455068.519,0.0,0.0824,10.34,216.0,0.013526,2.9031,2.14,1.0352,89.95,328.0,2.73,275.5,0.3055,0.307,8.853791722875451,42.219163602799675,11.9,224.05937606463715,1.198344641709491,7.703732274159712e+30,0.46657076098422684,6282.0,4.151,-0.22,1.449,1.084,294.45038,44.166779,13.665,14.075999999999999,13.633,13.488,13.449000000000002,12.552999999999999,12.283,12.242,0.22828400537849014,19.6366245332485,44.13903058737564,-3.331116684467233,0.6204682569596638,0.001916501099535637,-0.00027702858582246337,-0.29830688335428096,0.30765806543244584,0.9353172185033359,-0.7060295602738378,0.19435396084735534,1.6940798223441667,0.0,0.0,1.0,0.0
3840,0.0,0.0,0.0,0.0,9.08745206,2454972.992,0.0,0.341,3.786,35.1,0.005459,1.1974,0.73,0.0862,88.87,980.0,217.95,17.35,0.2844,0.3661,2.98315,9.979635,11.7,138.0,2.0,1.11111e+31,0.5905,5888.0,4.275,0.06,1.227,1.036,287.37125,39.603569,12.4,12.759,12.341,12.245999999999999,12.234000000000002,11.331,11.106,11.025,0.0,19.158036,39.60395,-2.01,1.4,8.4e-05,-5.1e-05,0.1,0.42,0.43,0.22,0.6,0.64,0.0,1.0,0.0,0.0
3847,0.0,0.0,0.0,0.0,106.957467,2455057.9869999997,0.0,0.705,7.006,540.0,0.022719,1.0666799999999999,2.4,0.4483,89.53,394.0,5.7,86.4,0.2889,0.3511,5.422147,9.884124,11.7,12.0,1.0,1.11111e+30,0.2304,6075.0,4.486000000000001,-0.12,0.9690000000000001,1.048,289.08313,42.70414,15.716,16.197,15.662,15.51,15.444,14.472999999999999,14.128,14.022,0.585,19.272236,42.70406,1.1,-0.3,-0.00062,7e-05,0.03,0.19,0.19,0.01,0.05,0.06,0.0,1.0,0.0,0.0
3850,0.0,0.0,0.0,0.0,75.87813440000001,2455027.6780000003,0.0,0.705,1.383,1050.0,0.031915,103.45199000000001,3.39,0.3378,89.87,417.0,7.18,316.0,0.2327,0.4526,4.9139833,11.199573,11.9,17.0,1.0,1.11111e+31,0.8513,5579.0,4.413,-0.02,0.972,0.893,282.16364,43.510132,15.183,15.770999999999999,15.130999999999998,14.93,14.877,13.873,13.437999999999999,13.365,0.11800000000000001,18.810953,43.51016,1.8,0.1,-0.0022,-0.0003,0.22,-0.07,0.23,0.16,-0.35,0.39,0.0,1.0,0.0,0.0
3852,0.0,0.0,0.0,0.0,147.661729,2455076.953,0.0,0.002,6.207000000000001,1090.0,0.029669,5.6857,1.59,0.4401,90.0,176.0,0.23,187.1,0.4064,0.2898,4.9804463,10.793761,13.2,7.0,1.0,1.1111e+31,0.5163,3788.0,4.774,-0.1,0.49,0.52,295.11722000000003,39.27409,15.645,17.167,15.783,14.993,14.552,13.339,12.684000000000001,12.499,0.35200000000000004,19.674508,39.27422,1.1,0.5,0.0001,0.0008,-0.54,0.42,0.68,0.29,0.88,0.92,0.0,1.0,0.0,0.0
3853,0.0,0.0,0.0,0.0,13.00291716,2454965.023,0.0,0.701,3.0580000000000003,225.0,0.014669999999999999,1.51645,1.28,0.1037,88.32,710.0,60.11,23.84,0.2865,0.3556,4.608553400000001,11.4969635,14.0,109.0,1.0,1.11111e+31,0.22399999999999998,5796.0,4.575,-0.4,0.8,0.882,298.2934,40.239632,14.634,15.15,14.593,14.413,14.31,13.436,13.072000000000001,13.0,0.001,19.886263,40.23963,1.51,0.01,0.00014,-0.00021,-2.21,0.79,2.35,-0.75,-0.27,0.8,0.0,1.0,0.0,0.0
3855,0.0,0.0,0.0,0.0,42.029229799999996,2454971.809,0.0,0.015,8.499,374.0,0.017546,0.60843,2.33,0.2422,89.98,578.0,26.46,38.44,0.2555,0.4191,5.3939734,11.346627,14.5,23.0,2.0,1.11111e+28,0.3227,5850.0,4.297,0.16,1.217,1.072,290.73447000000004,45.297791,15.085,15.578,15.019,14.873,14.775,13.845,13.543,13.464,0.0,19.382235,45.298355,-2.37,2.03,-0.0002,0.00022,5.25,-3.78,6.47,-0.92,0.9,1.26,0.0,1.0,0.0,0.0
3857,0.0,0.0,0.0,0.0,0.505111993,2454964.516,0.0,0.841,0.4053,213.0,0.018445,12.61287,1.58,0.0119,81.27,1886.0,2970.58,5.54,0.1959,0.5086,3.5680775999999996,11.995184,18.7,2642.0,1.0,1.11111e+31,1.0,5262.0,4.59,-0.02,0.7829999999999999,0.875,288.59682999999995,46.326038,15.544,16.215,15.470999999999998,15.255999999999998,15.115,14.187999999999999,13.679,13.636,0.018000000000000002,19.239767,46.32577,-0.78,-0.96,0.00015,0.00016,-0.13,-0.39,0.41,-0.13,-0.38,0.4,0.0,1.0,0.0,0.0
3864,0.0,0.0,0.0,0.0,2.49385348,2454966.152,0.0,0.331,1.4140000000000001,46.9,0.0063170000000000006,6.40658,0.59,0.0333,88.52,1251.0,579.64,12.82,0.2665,0.39799999999999996,3.4234087,10.817567,12.3,538.0,1.0,1.11111e+31,0.9868,5615.0,4.477,-0.4,0.85,0.79,282.63617,43.3661,13.03,13.404000000000002,12.977,12.87,12.84,11.901,11.59,11.559000000000001,0.0,18.842385999999998,43.36699,-1.0,3.2,4.1e-05,-0.00010700000000000001,0.3,0.24,0.4,0.38,0.92,1.0,0.0,1.0,0.0,0.0
3866,0.0,0.0,0.0,0.0,18.22211768,2455386.066,0.0,0.973,2.044,2320.0,0.071242,1.63499,7.45,0.1291,88.18,620.0,34.99,30.6,0.1828,0.5324,4.8291984,12.888539999999999,15.2,19.0,1.0,1e+26,0.1487,5162.0,4.4110000000000005,0.32,0.958,0.862,294.36514,46.501759,16.084,16.956,15.977,15.710999999999999,15.565999999999999,14.595,14.105,13.943,0.0,19.6243251,46.500941,-0.66,-2.95,-0.0008,-0.0008,-0.73,1.35,1.53,-2.33,-0.99,2.53,0.0,1.0,0.0,0.0
3868,0.0,0.0,0.0,0.0,16.5340022,2454968.409,0.0,0.525,4.063,89.2,0.008904,1.32994,1.17,0.1278,88.88,819.0,106.21,26.8,0.2889,0.3511,3.8672714,7.7540936,9.3,73.0,5.0,1.11111e+31,0.4144,6052.0,4.285,-0.12,1.202,1.015,288.37023999999997,43.35461,13.267999999999999,13.567,13.220999999999998,13.14,13.127,12.302999999999999,12.082,11.993,0.242,19.224703,43.35439,0.83,-0.8,-6.3e-05,4.4e-05,-0.46,-0.53,0.7,-0.6,-0.55,0.79,0.0,1.0,0.0,0.0
3874,0.0,0.0,0.0,0.0,13.9482197,2454965.751,0.0,0.19699999999999998,7.686,119.0,0.009882,0.25256999999999996,2.53,0.1235,89.18,1063.0,301.8,13.75,0.2329,0.4554,3.0516598,11.343919999999999,14.5,76.0,1.0,1.11111e+31,0.6947,5529.0,3.8080000000000003,0.14,2.346,1.291,284.35312000000005,48.740210999999995,14.305,14.765999999999998,14.265999999999998,14.107000000000001,14.065,13.158,12.777999999999999,12.782,0.373,18.956885,48.74049,0.4,1.0,-4e-05,-0.00011,0.75,0.52,0.91,0.67,0.42,0.79,0.0,1.0,0.0,0.0
3875,0.0,0.0,0.0,0.0,5.67577999,2454967.91,0.0,0.91,3.554,51.2,0.007755,0.09121,1.22,0.0678,80.26,1357.0,802.11,5.38,0.3189,0.27399999999999997,2.9580957999999997,9.853544,11.2,238.0,1.0,1.11111e+31,0.8981,6681.0,4.2330000000000005,-0.08,1.4380000000000002,1.294,288.56729,41.09013,13.802,14.097999999999999,13.755,13.675,13.657,12.839,12.64,12.561,0.075,19.237831,41.08977,0.4,-1.3,-1.4999999999999999e-05,6.8e-05,-0.9,-0.93,1.29,-0.79,-0.9,1.2,0.0,1.0,0.0,0.0
3877,0.0,0.0,0.0,0.0,49.564693,2455003.6969999997,0.0,0.685,8.54,114.0,0.010347,0.27464,1.63,0.2835,88.81,588.0,28.19,32.9,0.2821,0.3879,3.7809377,10.440721,15.0,27.0,1.0,1.11111e+31,0.7876,5907.0,4.212,0.46,1.442,1.234,300.56241,46.037819,12.83,13.373,12.765999999999998,12.597000000000001,12.51,11.618,11.317,11.197000000000001,0.385,20.037441,46.03783,-2.0,0.0,0.00014,8e-05,2.0,0.4,2.0,2.0,0.3,2.0,0.0,1.0,0.0,0.0
3882,0.0,0.0,0.0,0.0,2.89494709,2454965.625,0.0,0.191,3.2539999999999996,45.8,0.006304,0.69171,1.16,0.0447,88.38,1919.0,3204.25,6.742000000000001,0.3259,0.2559,3.2877598,12.116744,14.3,463.0,1.0,1.11111e+31,0.0184,7087.0,4.137,-0.18,1.6840000000000002,1.4180000000000001,291.54343,38.048759000000004,13.458,13.659,13.332,13.372,13.243,12.402000000000001,12.154000000000002,12.159,0.011000000000000001,19.4362,38.04851,-1.2,-0.9,8.4e-05,5.7999999999999994e-05,-0.53,1.23,1.34,-0.2,1.33,1.35,0.0,1.0,0.0,0.0
3889,0.0,0.0,0.0,0.0,170.995748,2454996.957,0.0,0.8390000000000001,3.88,477.0,0.022611000000000003,4.9544,4.9,0.6757,89.76,463.0,10.86,197.1,0.3061,0.3279,8.250983,13.104245,15.5,9.0,1.0,1.11111e+31,0.049,6127.0,3.991,0.21,1.983,1.405,298.03305,39.883179,13.985,14.342,13.94,13.832,13.802,12.98,12.731,12.687000000000001,0.84,19.868885000000002,39.88315,0.6,-0.1,-0.00015,-7e-05,0.23,-0.89,0.92,0.33,-0.89,0.95,0.0,1.0,0.0,0.0
3893,0.0,0.0,0.0,0.0,19.5650801,2454969.286,0.0,0.025,4.242,61.7,0.007198,2.20779,0.97,0.1465,89.96,791.0,92.77,35.48,0.3029,0.3239,3.4982855,10.831366000000001,13.8,67.0,1.0,1.11111e+31,0.8189,6180.0,4.294,0.02,1.235,1.09,283.72427000000005,46.879112,12.674000000000001,13.044,12.607000000000001,12.517000000000001,14.035369402349929,11.5,11.272,11.228,0.066,18.914907,46.87917,-1.62,0.22,0.000102,-2.1e-05,0.29,0.1,0.3,0.16,0.0,0.2,0.0,1.0,0.0,0.0
3903,0.0,0.0,0.0,0.0,5.53312006,2454965.165,0.0,0.299,3.486,53.1,0.006745999999999999,0.9834799999999999,1.05,0.0622,88.53,1303.0,680.77,11.68,0.3023,0.3153,2.6966214,10.99513,13.4,240.0,1.0,1.11111e+31,0.5587,6170.0,4.15,-0.22,1.425,1.047,293.68127000000004,41.611969,13.591,13.917,13.554,13.450999999999999,13.409,12.588,12.365,12.335999999999999,0.7959999999999999,19.578754999999997,41.61206,0.2,0.34,-1e-05,-1.8e-05,1.14,0.12,1.15,0.98,0.12,0.98,0.0,1.0,0.0,0.0
3904,0.0,0.0,0.0,0.0,200.721168,2455113.0730000003,0.0,0.23399999999999999,9.91,823.0,0.025993000000000002,1.7341,3.32,0.6577,89.91,327.0,2.72,154.6,0.2291,0.4603,6.2021165,9.691528,13.1,6.0,1.0,1.11111e+30,0.1508,5566.0,4.275,0.14,1.17,0.94,288.90952000000004,51.930561,15.511,16.006,15.457,15.299000000000001,15.204,14.357000000000001,13.937999999999999,13.873,0.023,19.260678,51.93056,1.4,0.0,-0.0013,0.00106,-3.31,1.7,3.73,-3.36,1.9,3.84,0.0,1.0,0.0,0.0
3911,0.0,0.0,0.0,0.0,17.718978600000003,2454971.8019999997,0.0,0.05,4.102,177.0,0.011983,2.23628,1.44,0.1304,89.91,713.0,61.01,33.4,0.2291,0.4603,2.8445556,7.945239999999999,9.7,76.0,2.0,1.11111e+31,0.3778,5566.0,4.329,0.14,1.099,0.938,294.69406000000004,45.86684,15.245999999999999,15.77,15.200999999999999,15.022,14.958,14.027000000000001,13.709000000000001,13.620999999999999,0.0,19.646265,45.8658,-0.2,-3.8,2.9999999999999997e-05,0.00061,0.2,0.17,0.26,0.15,0.19,0.24,0.0,1.0,0.0,0.0
3912,0.0,0.0,0.0,0.0,6.24564633,2454970.162,0.0,0.594,2.459,212.0,0.013744,1.97131,1.06,0.0607,87.87,731.0,67.62,15.96,0.1082,0.627,3.2414126,10.802183,11.9,211.0,1.0,1.11111e+31,0.6646,4858.0,4.622,-0.02,0.7070000000000001,0.7859999999999999,287.96814,46.470612,15.485,16.287,15.335999999999999,15.140999999999998,14.843,13.863,13.280999999999999,13.163,0.419,19.197853,46.47043,-0.8,-0.6,0.00018,0.00014,-0.34,0.78,0.85,-0.44,0.87,0.97,0.0,1.0,0.0,0.0
3916,0.0,0.0,0.0,0.0,7.03965141,2454970.419,0.0,0.778,3.141,269.0,0.016479,0.5412100000000001,2.72,0.0747,86.03,1171.0,445.49,11.23,0.2865,0.3671,3.1335158,8.064624,9.8,46.0,2.0,1.001e+31,0.4076,5902.0,4.128,0.16,1.5130000000000001,1.12,283.94244,41.4716,14.935,15.392000000000001,14.869000000000002,14.739,14.657,13.847999999999999,13.525,13.489,0.5589999999999999,18.929502,41.4718,0.3,0.7,-0.00014,-0.00025,0.4,0.04,0.4,0.4,-0.03,0.4,0.0,1.0,0.0,0.0
3917,0.0,0.0,0.0,0.0,4.72519164,2454965.0,0.0,0.6,3.7510000000000003,98.8,0.009524,0.40984,3.98,0.0652,85.62,2250.0,6060.79,7.85,0.3119,0.2752,3.3320977999999997,8.461245,10.0,228.0,2.0,1.1111e+31,0.0819,6655.0,3.49,-0.48,3.8310000000000004,1.653,295.1442,38.799831,12.357999999999999,12.578,12.285,12.222999999999999,12.212,11.465,11.232999999999999,11.210999999999999,0.102,19.676297,38.7998,0.69,-0.11,-5.3e-05,2.4e-05,-0.15,-0.28,0.31,-0.04,-0.14,0.15,0.0,1.0,0.0,0.0
3919,0.0,0.0,0.0,0.0,66.6434565,2455003.081,0.0,0.985,2.385,277.0,0.023533000000000002,0.89774,2.99,0.3301,89.05,476.0,12.17,59.5,0.2514,0.4282,4.1298227,11.830622,14.8,21.0,1.0,1.11111e+31,0.6367,5751.0,4.3389999999999995,0.32,1.1640000000000001,1.079,290.9227,48.180328,13.224,13.498,13.168,13.107000000000001,13.09,12.29,12.105,12.055,0.013000000000000001,19.394892000000002,48.18026,1.63,-0.24,-0.00045,4e-05,0.3,-0.15,0.33,0.22,-0.32,0.39,0.0,1.0,0.0,0.0
3924,0.0,0.0,0.0,0.0,160.850075,2454977.504,0.0,0.769,9.427,428.0,0.020694999999999998,0.48871000000000003,3.41,0.6188,89.5,413.0,6.87,87.4,0.2865,0.3671,6.859706,11.704613,16.1,7.0,2.0,1.1111e+31,0.9986,5999.0,4.168,0.18,1.507,1.225,294.94982999999996,38.60519,14.218,14.644,14.181,14.035,13.965,13.093,12.819,12.767000000000001,0.091,19.663327,38.60481,0.2,-1.4,-5.9999999999999995e-05,0.00057,0.55,-0.41,0.69,0.54,-0.4,0.67,0.0,1.0,0.0,0.0
3927,0.0,0.0,0.0,0.0,122.0804953,2454988.025,0.0,0.9570000000000001,4.053999999999999,800.0,0.034713,0.94786,2.92,0.4484,89.4,297.0,1.83,90.7,0.2043,0.4966,8.821747,18.941614,23.3,7.0,3.0,1.11101e+31,0.5223,5132.0,4.571000000000001,-0.06,0.77,0.805,284.96851000000004,42.079201,14.157,14.824000000000002,14.082,13.870999999999999,13.77,12.752,12.3,12.235,0.106,18.997899,42.07897,-0.08,-0.83,0.0,0.00047999999999999996,-0.09,0.19,0.21,-0.12,-0.06,0.14,0.0,1.0,0.0,0.0
3928,0.0,0.0,0.0,0.0,6.2614227,2454966.23,0.0,0.069,4.779,51.4,0.006608,0.49241999999999997,0.81,0.0677,89.61,1146.0,407.58,10.07,0.311,0.2914,3.7734752,8.224915,10.6,217.0,2.0,1.11111e+31,0.575,6384.0,4.361000000000001,-0.24,1.121,1.046,288.09564,40.365971,13.972999999999999,14.329,13.924000000000001,13.82,13.776,12.901,12.662,12.62,0.262,19.206332999999997,40.36607,-1.8,0.3,6.9e-05,-1.6e-05,-1.32,-0.14,1.33,-1.36,-0.2,1.38,0.0,1.0,0.0,0.0
3929,0.0,0.0,0.0,0.0,14.7510068,2454974.162,0.0,0.75,2.25,381.0,0.019469,3.59511,1.7,0.1104,88.76,629.0,36.94,34.6,0.2043,0.4966,2.9552543,8.5887375,9.5,72.0,3.0,1.11111e+28,0.9223,5295.0,4.548,-0.1,0.8,0.825,295.90502999999995,45.405429999999996,15.85,16.55,15.787,15.550999999999998,15.401,14.307,13.912,13.905,0.24600000000000002,19.727039,45.40583,1.4,1.4,-0.00057,-0.00047999999999999996,-0.51,-1.21,1.31,-0.53,-1.03,1.16,0.0,1.0,0.0,0.0
3930,0.0,0.0,0.0,0.0,3.70386741,2454965.696,0.0,0.033,1.41,126.0,0.010182,11.47205,0.86,0.0446,89.91,1012.0,247.2,20.26,0.2434,0.4341,3.8008949999999997,10.74156,13.1,287.0,1.0,1.11111e+31,0.9092,5496.0,4.592,-0.24,0.7759999999999999,0.8690000000000001,298.18341000000004,48.44381,14.107999999999999,14.647,14.049000000000001,13.877,13.792,12.856,12.501,12.460999999999999,0.345,19.878923999999998,48.443979999999996,1.1,0.6,-0.0001,-9e-05,0.13,0.71,0.72,0.29,0.57,0.64,0.0,1.0,0.0,0.0
3933,0.0,0.0,0.0,0.0,19.875135500000003,2454981.393,0.0,0.919,8.041,109.0,0.011384,0.024909999999999998,2.49,0.1658,83.44,1061.0,299.47,8.04,0.3299,0.2544,3.8539559999999997,11.121983,15.2,68.0,1.0,1.11111e+31,0.8391,6918.0,4.021,0.0,2.004,1.536,297.16089,40.042858,13.543,14.009,13.515,13.344000000000001,13.265,12.385,12.193,12.1,0.027000000000000003,19.810727,40.04249,0.05,-1.35,2e-06,0.00013000000000000002,-0.52,0.23,0.57,-0.56,0.18,0.59,0.0,1.0,0.0,0.0
